country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index
Denmark,2022-05-29,3135378,468,486.57144,531159.1,79.28309,82.429245,6350,6,4.285714,1075.7428,1.0164499,0.72603565,-2.386329,1.3045483,1767.4998,300.47977,246,41.821,198,33.661,13,2.21,NA,NA,11.11,1.058,64507036,4039,11018.857,0.69,4885,0.834,10.174108,9.833385,NA,NA,NA,NA,NA,603.9184,NA,NA,NA,NA,102.30879,52,8.8092324e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-05-30,3135781,403,471.2857,531227.4,68.27155,79.83972,6354,4,4.285714,1076.4204,0.6776333,0.72603565,NA,NA,NA,NA,268,45.561,187,31.791,13,2.21,NA,NA,11.11,1.0595,64513549,6513,11019.97,1.113,4800,0.82,10.109928,9.897047,NA,NA,NA,NA,NA,597.30615,NA,NA,NA,NA,101.18862,50.714287,8.5914216e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-05-31,3136184,403,456,531295.6,68.27155,77.25019,6358,4,4.142857,1077.098,0.6776333,0.70183444,NA,NA,NA,NA,259,44.031,187,31.791,13,2.21,NA,NA,11.11,1.0542,64519707,6158,11021.022,1.052,4807,0.821,9.9889145,10.020501,NA,NA,NA,NA,NA,590.69385,NA,NA,NA,NA,100.06845,49.42857,8.373611e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-01,3136896,712,484.14285,531416.25,120.61872,82.01782,6363,5,4,1077.9451,0.84704155,0.6776333,NA,NA,NA,NA,241,40.971,178,30.26,15,2.55,NA,NA,11.11,1.0824,64524731,5024,11021.88,0.858,4720,0.806,10.047916,9.9620695,NA,NA,NA,NA,NA,584.0816,NA,NA,NA,NA,98.94829,48.142857,8.1558e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-02,3137542,646,494.57144,531525.7,109.437775,83.784515,6368,5,4.142857,1078.7921,0.84704155,0.70183444,NA,NA,NA,NA,245,41.651,187,31.791,14,2.38,NA,NA,11.11,1.108,64530062,5331,11022.791,0.911,5018,0.857,9.963377,10.044168,NA,NA,NA,NA,NA,577.46936,NA,NA,NA,NA,97.82812,46.857143,7.9379894e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-03,3138133,591,504.14285,531625.8,100.120316,85.40599,6372,4,4.142857,1079.4697,0.6776333,0.70183444,NA,NA,NA,NA,234,39.781,193,32.811,10,1.7,NA,NA,11.11,1.1349,64534649,4587,11023.574,0.784,4963,0.848,9.933685,10.072367,12996786,4741672,4704142,3562363,NA,570.8571,220.17636,80.327866,79.69208,60.349392,96.70795,45.57143,7.7201787e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-04,3138678,545,538.2857,531718.1,92.32753,91.19008,6375,3,4.428571,1079.978,0.50822496,0.7502368,NA,NA,NA,NA,240,40.801,191,32.471,10,1.7,NA,NA,11.11,1.1605,64537457,2808,11024.054,0.48,4923,0.841,10.067211,9.950241,NA,NA,NA,NA,NA,568.7755,NA,NA,NA,NA,96.3553,44.265305,7.498911e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-05,3139174,496,542.2857,531802.2,84.02653,91.86771,6378,3,4,1080.4862,0.50822496,0.6776333,3.4042983000000002,1.3202271,1802.1997,306.37885,234,39.781,200,34.001,10,1.7,NA,NA,11.11,1.1932,64540638,3181,11024.597,0.543,4800,0.82,10.2582245,9.780497,NA,NA,NA,NA,NA,566.69385,NA,NA,NA,NA,96.002655,42.959183,7.277643e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-06,3139670,496,555.5714,531886.2,84.02653,94.118416,6381,3,3.857143,1080.9945,0.50822496,0.6534321,NA,NA,NA,NA,231,39.271,197,33.491,10,1.7,NA,NA,11.11,1.2323,64544612,3974,11025.276,0.679,4438,0.758,10.643948,9.466678,NA,NA,NA,NA,NA,564.61224,NA,NA,NA,NA,95.65001,41.65306,7.056375e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-07,3140166,496,568.8571,531970.25,84.02653,96.36913,6384,3,3.7142856,1081.5027,0.50822496,0.62923086,NA,NA,NA,NA,228,38.761,205,34.851,9,1.53,NA,NA,11.11,1.309,64551135,6523,11026.39,1.114,4490,0.767,11.098699,9.088299,NA,NA,NA,NA,NA,562.53064,NA,NA,NA,NA,95.29736,40.34694,6.835107e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-08,3140665,499,538.4286,532054.75,84.53475,91.21428,6388,4,3.5714285,1082.1803,0.6776333,0.6050297,NA,NA,NA,NA,222,37.741,205,34.851,8,1.36,NA,NA,11.11,1.3331,64556923,5788,11027.379,0.989,4599,0.786,11.305877,8.915775,NA,NA,NA,NA,NA,560.449,NA,NA,NA,NA,94.94472,39.040817,6.613839e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-09,3141571,906,575.5714,532208.25,153.48393,97.506584,6392,4,3.4285715,1082.8579,0.6776333,0.5808285,NA,NA,NA,NA,220,37.401,206,35.021,8,1.36,NA,NA,11.11,1.3489,64563365,6442,11028.479,1.1,4758,0.813,11.626016,8.647263,NA,NA,NA,NA,NA,558.3674,NA,NA,NA,NA,94.59207,37.734695,6.392571e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-10,3142483,912,621.4286,532362.75,154.50038,105.27517,6395,3,3.2857144,1083.3662,0.50822496,0.55662733,NA,NA,NA,NA,199,33.831,208,35.361,9,1.53,NA,NA,11.11,1.3615,64569367,6002,11029.505,1.025,4960,0.847,11.964698,8.381145,13000680,4741927,4704775,3565186,NA,556.2857,220.24232,80.332184,79.7028,60.397217,94.239426,36.42857,6.171303e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-11,3143316,833,662.5714,532503.9,141.11713,112.24511,6399,4,3.4285715,1084.0438,0.6776333,0.5808285,NA,NA,NA,NA,199,33.831,225,38.251,9,1.53,NA,NA,11.11,1.3717,64573101,3734,11030.142,0.638,5092,0.87,12.261542,8.172503,NA,NA,NA,NA,NA,577.0204,NA,NA,NA,NA,97.75205,36.44898,6.17476e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-12,3144149,833,710.7143,532645,141.11713,120.40091,6403,4,3.5714285,1084.7214,0.6776333,0.6050297,2.3984337,1.3282355,1826.6997,310.5439,213,36.211,220,37.401,9,1.53,NA,NA,11.11,1.3895,64578070,4969,11030.991,0.849,5347,0.913,12.54643,7.982788,NA,NA,NA,NA,NA,597.7551,NA,NA,NA,NA,101.26469,36.469387,6.1782176e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-13,3144982,833,758.8571,532786.1,141.11713,128.55672,6407,4,3.7142856,1085.399,0.6776333,0.62923086,NA,NA,NA,NA,222,37.741,249,42.331,9,1.53,NA,NA,11.11,1.409,64585426,7356,11032.248,1.257,5831,0.996,12.617241,7.939324,NA,NA,NA,NA,NA,618.4898,NA,NA,NA,NA,104.77731,36.489796,6.1816745e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-14,3145819,837,807.5714,532927.9,141.79475,136.80931,6414,7,4.285714,1086.585,1.1858582,0.72603565,NA,NA,NA,NA,228,38.761,262,44.541,9,1.53,NA,NA,11.11,1.3902,64592612,7186,11033.475,1.227,5925,1.012,12.754451,7.859866,NA,NA,NA,NA,NA,639.2245,NA,NA,NA,NA,108.28994,36.510204,6.185132e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-15,3146978,1159,901.8571,533124.25,196.34424,152.7821,6417,3,4.142857,1087.0931,0.50822496,0.70183444,NA,NA,NA,NA,219,37.231,266,45.221,8,1.36,NA,NA,11.11,1.392,64599660,7048,11034.679,1.204,6105,1.043,13.192297,7.6067004,NA,NA,NA,NA,NA,659.95917,NA,NA,NA,NA,111.802574,36.530613,6.1885896e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-16,3148183,1205,944.5714,533328.4,204.13702,160.01825,6419,2,3.857143,1087.432,0.33881664,0.6534321,NA,NA,NA,NA,229,38.931,285,48.451,6,1.02,NA,NA,11.11,1.3954,64606452,6792,11035.839,1.16,6155,1.051,13.656509,7.3566456,NA,NA,NA,NA,NA,680.69385,NA,NA,NA,NA,115.3152,36.55102,6.1920466e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-17,3149405,1222,988.8571,533535.4,207.01695,167.52061,6421,2,3.7142856,1087.7708,0.33881664,0.62923086,NA,NA,NA,NA,226,38.421,290,49.301,7,1.19,NA,NA,11.11,1.3983,64613562,7110,11037.054,1.215,6314,1.079,14.104015,7.12858,13005590,4742183,4705443,3568855,NA,701.4286,220.3255,80.336525,79.71412,60.45937,118.827835,36.57143,6.195504e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-18,3150599,1194,1040.4286,533737.7,202.27353,176.25725,6421,0,3.142857,1087.7708,0,0.5324261,NA,NA,NA,NA,225,38.251,306,52.021,6,1.02,NA,NA,11.11,1.4005,64618345,4783,11037.871,0.817,6463,1.104,14.544904,6.918102,NA,NA,NA,NA,NA,698.32654,NA,NA,NA,NA,118.30232,35.97959,6.095242e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-19,3151676,1077,1075.2858,533920.1,182.45276,182.16234,6423,2,2.857143,1088.1096,0.33881664,0.48402375,1.259645,1.3277285,1839.5999,312.73697,229,38.931,316,53.721,5,0.85,NA,NA,11.11,1.4086,64623749,5404,11038.794,0.923,6526,1.115,14.999921,6.71034,NA,NA,NA,NA,NA,695.2245,NA,NA,NA,NA,117.77681,35.387756,5.99498e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-20,3152753,1077,1110.1428,534102.56,182.45276,188.06743,6425,2,2.5714285,1088.4484,0.33881664,0.43562138,NA,NA,NA,NA,245,41.651,309,52.531,4,0.68,NA,NA,11.11,1.4171,64633230,9481,11040.413,1.62,6829,1.167,15.46308,6.491417,NA,NA,NA,NA,NA,692.12244,NA,NA,NA,NA,117.2513,34.795918,5.894718e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-21,3153831,1078,1144.5714,534285.2,182.62216,193.89992,6429,4,2.142857,1089.1261,0.6776333,0.36301783,NA,NA,NA,NA,241,40.971,336,57.121,6,1.02,NA,NA,11.11,1.3999,64641979,8749,11041.908,1.494,7052,1.205,15.834588,6.3234806,NA,NA,NA,NA,NA,689.0204,NA,NA,NA,NA,116.725784,34.204082,5.7944556e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-22,3155972,2141,1284.8572,534647.9,362.7032,217.66548,6432,3,2.142857,1089.6343,0.50822496,0.36301783,NA,NA,NA,NA,249,42.331,381,64.771,6,1.02,NA,NA,11.11,1.3854,64649913,7934,11043.263,1.355,7179,1.226,16.281017,6.1546273,NA,NA,NA,NA,NA,685.9184,NA,NA,NA,NA,116.20027,33.612244,5.6941935e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-23,3157930,1958,1392.4286,534979.6,331.70148,235.88898,6434,2,2.142857,1089.9731,0.33881664,0.36301783,NA,NA,NA,NA,265,45.051,398,67.661,8,1.36,NA,NA,11.11,1.369,NA,NA,NA,NA,NA,NA,16.436785,6.094368,NA,NA,NA,NA,NA,682.81635000000006,NA,NA,NA,NA,115.67477,33.02041,5.5939314e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-24,3159696,1766,1470.1428,535278.75,299.17508,249.05443,6436,2,2.142857,1090.3119,0.33881664,0.36301783,NA,NA,NA,NA,277,47.091,433,73.611,9,1.53,NA,NA,11.11,1.3529,NA,NA,NA,NA,NA,NA,16.591875,6.0362115,13010348,4742410,4706060,3572418,NA,679.7143,220.40611,80.34037,79.72457,60.51973,115.149254,32.42857,5.49367e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-25,3160880,1184,1468.7142,535479.4,200.57944,248.81241,6439,3,2.5714285,1090.8202000000001,0.50822496,0.43562138,NA,NA,NA,NA,269,45.731,436,74.121,10,1.7,NA,NA,11.11,1.3399,NA,NA,NA,NA,NA,NA,16.715286,5.9922986,NA,NA,NA,NA,NA,676.46936,NA,NA,NA,NA,114.59954,32,5.4210663e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-26,3162065,1185,1484.1428,535680.1,200.74886,251.42613,6442,3,2.7142856,1091.3284,0.50822496,0.45982257,9.324441,1.3861631,1934.6997,328.9042,274,46.581,464,78.881,11,1.87,NA,NA,11.11,1.331,NA,NA,NA,NA,NA,NA,16.794731,5.9667034,NA,NA,NA,NA,NA,673.2245,NA,NA,NA,NA,114.04983,31.571428,5.348463e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-27,3163250,1185,1499.5714,535880.9,200.74886,254.03987,6445,3,2.857143,1091.8365,0.50822496,0.48402375,NA,NA,NA,NA,293,49.811,499,84.831,12,2.04,NA,NA,11.11,1.3227,NA,NA,NA,NA,NA,NA,17.063946,5.874325,NA,NA,NA,NA,NA,669.9796,NA,NA,NA,NA,113.500114,31.142857,5.275859e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-28,3164435,1185,1514.8572,536081.6,200.74886,256.6294,6448,3,2.7142856,1092.3448,0.50822496,0.45982257,NA,NA,NA,NA,307,52.191,506,86.021,12,2.04,NA,NA,11.11,1.3143,NA,NA,NA,NA,NA,NA,17.89744,5.5873914,NA,NA,NA,NA,NA,666.7347,NA,NA,NA,NA,112.9504,30.714285,5.2032556e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-29,3167267,2832,1613.5714,536561.4,479.76434,273.35242,6454,6,3.142857,1093.3612,1.0164499,0.5324261,NA,NA,NA,NA,307,52.191,506,86.021,12,2.04,NA,NA,11.11,1.3041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663.4898,NA,NA,NA,NA,112.40069,30.285715,5.130652e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-06-30,3169600,2333,1667.1428,536956.56,395.22958,282.42786,6463,9,4.142857,1094.886,1.5246748,0.70183444,NA,NA,NA,NA,307,52.191,507,86.191,12,2.04,NA,NA,11.11,1.2917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660.2449,NA,NA,NA,NA,111.850975,29.857143,5.0580484e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-07-01,3171766,2166,1724.2858,537323.56,366.93842,292.10834,6469,6,4.714286,1095.9023,1.0164499,0.7986392,NA,NA,NA,NA,290,49.301,503,85.511,12,2.04,NA,NA,11.11,1.2791,NA,NA,NA,NA,NA,NA,NA,NA,13014947,4742616,4706521,3575802,NA,657,220.48402,80.34386,79.732376,60.57706,111.30126,29.428572,4.985445e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-07-02,3173556,1790,1810.8572,537626.75,303.24088,306.77426,6471,2,4.571429,1096.2412,0.33881664,0.774438,NA,NA,NA,NA,288,48.961,507,86.191,12,2.04,NA,NA,11.11,1.2682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647.46936,NA,NA,NA,NA,109.6867,28.55102,4.83678e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-07-03,3174867,1311,1828.8572,537848.9,222.0943,309.8236,6476,5,4.857143,1097.0883,0.84704155,0.8228404,15.317886,1.4832921,2084.7998,354.42163,303,51.511,503,85.511,12,2.04,NA,NA,11.11,1.2596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637.9388,NA,NA,NA,NA,108.072136,27.67347,4.6881157e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-07-04,3176178,1311,1846.8572,538070.94,222.0943,312.87296,6481,5,5.142857,1097.9353,0.84704155,0.87124276,NA,NA,NA,NA,333,56.611,501,85.171,12,2.04,NA,NA,11.11,1.2514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628.40814,NA,NA,NA,NA,106.457565,26.795918,4.5394513e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-07-05,3177491,1313,1865.1428,538293.4,222.43312,315.9707,6487,6,5.571429,1098.9518,1.0164499,0.94384634,NA,NA,NA,NA,325,55.251,495,84.151,9,1.53,NA,NA,11.11,1.2447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618.87756,NA,NA,NA,NA,104.843,25.918367,4.390787e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-07-06,3180392,2901,1875,538784.9,491.45352,317.6406,6494,7,5.714286,1100.1376,1.1858582,0.9680475,NA,NA,NA,NA,313,53.211,501,85.171,10,1.7,NA,NA,11.11,1.2415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609.3469,NA,NA,NA,NA,103.22844,25.040817,4.2421225e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-07-07,3183166,2774,1938,539254.8,469.93866,328.31332,6499,5,5.142857,1100.9846,0.84704155,0.87124276,NA,NA,NA,NA,337,57.291,525,89.251,12,2.04,NA,NA,11.11,1.2334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,599.81635000000006,NA,NA,NA,NA,101.61388,24.163265,4.093458e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-07-08,3185838,2672,2010.2858,539707.44,452.65903,340.5591,6505,6,5.142857,1102.0011,1.0164499,0.87124276,NA,NA,NA,NA,325,55.251,556,94.522,15,2.55,NA,NA,11.11,1.2228,NA,NA,NA,NA,NA,NA,NA,NA,13019079,4742779,4706901,3578595,NA,590.2857,220.55402,80.34662,79.738815,60.624374,99.999306,23.285715,3.9447937e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-07-09,3188252,2414,2099.4285,540116.4,408.95166,355.66064,6510,5,5.571429,1102.8481,0.84704155,0.94384634,NA,NA,NA,NA,323,54.911,573,97.412,15,2.55,NA,NA,11.11,1.2099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585.83673,NA,NA,NA,NA,99.24561,23.32653,3.9517082e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-07-10,3190113,1861,2178,540431.7,315.26886,368.9713,6516,6,5.714286,1103.8646,1.0164499,0.9680475,3.5559573,1.4978284,2120.0996,360.4227,345,58.651,594,100.982,15,2.55,NA,NA,11.11,1.1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,581.38776,NA,NA,NA,NA,98.49192,23.367348,3.958623e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-07-11,3191974,1861,2256.5715,540746.94,315.26886,382.28195,6522,6,5.857143,1104.881,1.0164499,0.9922487,NA,NA,NA,NA,382,64.941,627,106.592,14,2.38,NA,NA,11.11,1.1858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576.9388,NA,NA,NA,NA,97.73823,23.408163,3.9655375e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-07-12,3193837,1863,2335.1428,541062.56,315.6077,395.59262,6529,7,6,1106.0669,1.1858582,1.0164499,NA,NA,NA,NA,388,65.961,659,112.032,17,2.89,NA,NA,11.11,1.1619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572.4898,NA,NA,NA,NA,96.98453,23.44898,3.9724523e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-07-13,3196794,2957,2343.1428,541563.5,500.9404,396.94788,6530,1,5.142857,1106.2363,0.16940832,0.87124276,NA,NA,NA,NA,384,65.281,709,120.532,16,2.72,NA,NA,11.11,1.1461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568.04083,NA,NA,NA,NA,96.230835,23.489796,3.9793667e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-07-14,3199299,2505,2304.7144,541987.9,424.36783,390.43777,6530,0,4.428571,1106.2363,0,0.7502368,NA,NA,NA,NA,423,71.911,723,122.912,19,3.23,NA,NA,11.11,1.1339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563.59186,NA,NA,NA,NA,95.47714,23.530613,3.9862812e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-07-15,3201797,2498,2279.8572,542411.06,423.18198,386.22675,6543,13,5.428571,1108.4386,2.2023082,0.91964513,NA,NA,NA,NA,433,73.611,721,122.572,18,3.06,NA,NA,11.11,1.1206,NA,NA,NA,NA,NA,NA,NA,NA,13022993,4742944,4707174,3580730,NA,559.1429,220.62033,80.34941,79.74344,60.66054,94.72345,23.571428,3.993196e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-07-16,3203739,1942,2212.4285,542740,328.99094,374.8038,6551,8,5.857143,1109.7938,1.3552666,0.9922487,NA,NA,NA,NA,427,72.591,734,124.782,17,2.89,NA,NA,11.11,1.1099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.5102,NA,NA,NA,NA,91.73633,23.387754,0.00039620802000000003,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-07-17,3205594,1855,2211.5715,543054.25,314.2524,374.6586,6555,4,5.571429,1110.4716,0.6776333,0.94384634,2.1250856,1.5021979,2141.1997,364.00977,423,71.911,756,128.522,16,2.72,NA,NA,11.11,1.0995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523.87756,NA,NA,NA,NA,88.749214,23.204082,3.9309644e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-07-18,3207449,1855,2210.7144,543368.5,314.2524,374.51337,6559,4,5.285714,1111.1492,0.6776333,0.895444,NA,NA,NA,NA,475,80.751,792,134.642,13,2.21,NA,NA,11.11,1.0889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.2449,NA,NA,NA,NA,85.76209,23.020409,3.8998487e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-07-19,3209307,1858,2210,543683.3,314.76065,374.39236,6563,4,4.857143,1111.8268,0.6776333,0.8228404,NA,NA,NA,NA,509,86.531,804,136.682,14,2.38,NA,NA,11.11,1.0624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488.61224,NA,NA,NA,NA,82.77498,22.836735,3.8687326e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-07-20,3212192,2885,2199.7144,544172.06,488.74298,372.6499,6567,4,5.285714,1112.5044,0.6776333,0.895444,NA,NA,NA,NA,518,88.061,797,135.492,12,2.04,NA,NA,11.11,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470.97958,NA,NA,NA,NA,79.78786,22.65306,3.8376168e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
Denmark,2022-07-21,3214417,2225,2159.7144,544548.94,376.9335,365.87357,6571,4,5.857143,1113.182,0.6776333,0.9922487,NA,NA,NA,NA,523,88.911,797,135.492,10,1.7,NA,NA,11.11,1.0389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453.34692,NA,NA,NA,NA,76.80074,22.469387,3.806501e-4,DNK,Europe,5902898,147.57245,41.216,NA,59935.12,0.15367964,5.3,NA,2.6,0.952
